2023-05-13 23:54:06,881, INFO: TRAIN OurMulti in episode 3382 has success rate: 1.00, collision rate: 0.00, nav time: 25.0, total reward: 38.69,V_MeanSquareError:1.0654,times:50
2023-05-13 23:54:06,882, INFO:OurMulti Has succes Sum_MeanSquareError:1.0654, nav_time: 25.0
2023-05-13 23:54:22,073, INFO: TRAIN OurMulti in episode 3383 has success rate: 1.00, collision rate: 0.00, nav time: 23.5, total reward: 34.526,V_MeanSquareError:1.0125,times:47
2023-05-13 23:54:22,074, INFO:OurMulti Has succes Sum_MeanSquareError:1.0125, nav_time: 23.5
2023-05-13 23:54:40,699, INFO: TRAIN OurMulti in episode 3384 has success rate: 0.00, collision rate: 1.00, nav time: 17.0, total reward: 16.551,V_MeanSquareError:0.9762,times:34
2023-05-13 23:54:57,013, INFO: TRAIN OurMulti in episode 3385 has success rate: 0.00, collision rate: 1.00, nav time: 11.0, total reward: 12.66,V_MeanSquareError:1.1362,times:22
2023-05-13 23:55:13,984, INFO: TRAIN OurMulti in episode 3386 has success rate: 1.00, collision rate: 0.00, nav time: 25.0, total reward: 35.318,V_MeanSquareError:0.963,times:50
2023-05-13 23:55:13,985, INFO:OurMulti Has succes Sum_MeanSquareError:0.963, nav_time: 25.0
2023-05-13 23:55:33,556, INFO: TRAIN OurMulti in episode 3387 has success rate: 1.00, collision rate: 0.00, nav time: 23.5, total reward: 32.826,V_MeanSquareError:0.9366,times:47
2023-05-13 23:55:33,557, INFO:OurMulti Has succes Sum_MeanSquareError:0.9366, nav_time: 23.5
2023-05-13 23:55:52,075, INFO: TRAIN OurMulti in episode 3388 has success rate: 1.00, collision rate: 0.00, nav time: 23.5, total reward: 33.253,V_MeanSquareError:0.9833,times:47
2023-05-13 23:55:52,076, INFO:OurMulti Has succes Sum_MeanSquareError:0.9833, nav_time: 23.5
2023-05-13 23:56:08,083, INFO: TRAIN OurMulti in episode 3389 has success rate: 1.00, collision rate: 0.00, nav time: 23.0, total reward: 35.606,V_MeanSquareError:1.1547,times:46
2023-05-13 23:56:08,084, INFO:OurMulti Has succes Sum_MeanSquareError:1.1547, nav_time: 23.0
2023-05-13 23:56:27,330, INFO: TRAIN OurMulti in episode 3390 has success rate: 1.00, collision rate: 0.00, nav time: 24.0, total reward: 38.571,V_MeanSquareError:1.0929,times:48
2023-05-13 23:56:27,331, INFO:OurMulti Has succes Sum_MeanSquareError:1.0929, nav_time: 24.0
2023-05-13 23:56:47,959, INFO: TRAIN OurMulti in episode 3391 has success rate: 1.00, collision rate: 0.00, nav time: 23.5, total reward: 34.728,V_MeanSquareError:0.9291,times:47
2023-05-13 23:56:47,960, INFO:OurMulti Has succes Sum_MeanSquareError:0.9291, nav_time: 23.5
2023-05-13 23:57:06,928, INFO: TRAIN OurMulti in episode 3392 has success rate: 1.00, collision rate: 0.00, nav time: 22.5, total reward: 32.675,V_MeanSquareError:0.8872,times:45
2023-05-13 23:57:06,929, INFO:OurMulti Has succes Sum_MeanSquareError:0.8872, nav_time: 22.5
2023-05-13 23:57:19,133, INFO: TRAIN OurMulti in episode 3393 has success rate: 0.00, collision rate: 1.00, nav time: 15.5, total reward: 22.078,V_MeanSquareError:1.1467,times:31
2023-05-13 23:57:38,781, INFO: TRAIN OurMulti in episode 3394 has success rate: 1.00, collision rate: 0.00, nav time: 22.5, total reward: 33.738,V_MeanSquareError:0.7205,times:45
2023-05-13 23:57:38,782, INFO:OurMulti Has succes Sum_MeanSquareError:0.7205, nav_time: 22.5
2023-05-13 23:57:55,085, INFO: TRAIN OurMulti in episode 3395 has success rate: 0.00, collision rate: 1.00, nav time: 17.0, total reward: 17.595,V_MeanSquareError:1.0375,times:34
2023-05-13 23:58:16,065, INFO: TRAIN OurMulti in episode 3396 has success rate: 1.00, collision rate: 0.00, nav time: 24.0, total reward: 35.616,V_MeanSquareError:0.7581,times:48
2023-05-13 23:58:16,066, INFO:OurMulti Has succes Sum_MeanSquareError:0.7581, nav_time: 24.0
2023-05-13 23:58:36,957, INFO: TRAIN OurMulti in episode 3397 has success rate: 0.00, collision rate: 1.00, nav time: 10.0, total reward: 18.932,V_MeanSquareError:1.2785,times:20
2023-05-13 23:58:51,386, INFO: TRAIN OurMulti in episode 3398 has success rate: 1.00, collision rate: 0.00, nav time: 23.5, total reward: 36.375,V_MeanSquareError:0.9647,times:47
2023-05-13 23:58:51,387, INFO:OurMulti Has succes Sum_MeanSquareError:0.9647, nav_time: 23.5
2023-05-13 23:59:10,880, INFO: TRAIN OurMulti in episode 3399 has success rate: 1.00, collision rate: 0.00, nav time: 24.0, total reward: 38.338,V_MeanSquareError:0.9639,times:48
2023-05-13 23:59:10,881, INFO:OurMulti Has succes Sum_MeanSquareError:0.9639, nav_time: 24.0
2023-05-13 23:59:29,627, INFO: TRAIN OurMulti in episode 3400 has success rate: 0.00, collision rate: 1.00, nav time: 9.0, total reward: 19.899,V_MeanSquareError:1.2498,times:18
2023-05-13 23:59:44,306, INFO: TRAIN OurMulti in episode 3401 has success rate: 1.00, collision rate: 0.00, nav time: 24.0, total reward: 34.974,V_MeanSquareError:0.778,times:48
2023-05-13 23:59:44,307, INFO:OurMulti Has succes Sum_MeanSquareError:0.778, nav_time: 24.0
2023-05-14 00:00:04,623, INFO: TRAIN OurMulti in episode 3402 has success rate: 1.00, collision rate: 0.00, nav time: 22.5, total reward: 34.38,V_MeanSquareError:1.0402,times:45
2023-05-14 00:00:04,624, INFO:OurMulti Has succes Sum_MeanSquareError:1.0402, nav_time: 22.5
2023-05-14 00:00:22,275, INFO: TRAIN OurMulti in episode 3403 has success rate: 1.00, collision rate: 0.00, nav time: 24.0, total reward: 32.047,V_MeanSquareError:0.6441,times:48
2023-05-14 00:00:22,276, INFO:OurMulti Has succes Sum_MeanSquareError:0.6441, nav_time: 24.0
2023-05-14 00:00:40,669, INFO: TRAIN OurMulti in episode 3404 has success rate: 1.00, collision rate: 0.00, nav time: 23.5, total reward: 33.182,V_MeanSquareError:0.7251,times:47
2023-05-14 00:00:40,670, INFO:OurMulti Has succes Sum_MeanSquareError:0.7251, nav_time: 23.5
2023-05-14 00:00:58,583, INFO: TRAIN OurMulti in episode 3405 has success rate: 1.00, collision rate: 0.00, nav time: 22.5, total reward: 34.344,V_MeanSquareError:1.1067,times:45
2023-05-14 00:00:58,584, INFO:OurMulti Has succes Sum_MeanSquareError:1.1067, nav_time: 22.5
2023-05-14 00:01:17,764, INFO: TRAIN OurMulti in episode 3406 has success rate: 1.00, collision rate: 0.00, nav time: 22.5, total reward: 35.342,V_MeanSquareError:0.8188,times:45
2023-05-14 00:01:17,765, INFO:OurMulti Has succes Sum_MeanSquareError:0.8188, nav_time: 22.5
2023-05-14 00:01:34,206, INFO: TRAIN OurMulti in episode 3407 has success rate: 1.00, collision rate: 0.00, nav time: 22.5, total reward: 33.902,V_MeanSquareError:0.986,times:45
2023-05-14 00:01:34,207, INFO:OurMulti Has succes Sum_MeanSquareError:0.986, nav_time: 22.5
2023-05-14 00:01:52,398, INFO: TRAIN OurMulti in episode 3408 has success rate: 1.00, collision rate: 0.00, nav time: 25.0, total reward: 36.828,V_MeanSquareError:0.9775,times:50
2023-05-14 00:01:52,399, INFO:OurMulti Has succes Sum_MeanSquareError:0.9775, nav_time: 25.0
2023-05-14 00:02:12,088, INFO: TRAIN OurMulti in episode 3409 has success rate: 1.00, collision rate: 0.00, nav time: 23.0, total reward: 35.736,V_MeanSquareError:0.741,times:46
2023-05-14 00:02:12,089, INFO:OurMulti Has succes Sum_MeanSquareError:0.741, nav_time: 23.0
2023-05-14 00:02:26,956, INFO: TRAIN OurMulti in episode 3410 has success rate: 1.00, collision rate: 0.00, nav time: 24.0, total reward: 33.355,V_MeanSquareError:0.6308,times:48
2023-05-14 00:02:26,957, INFO:OurMulti Has succes Sum_MeanSquareError:0.6308, nav_time: 24.0
2023-05-14 00:02:47,853, INFO: TRAIN OurMulti in episode 3411 has success rate: 1.00, collision rate: 0.00, nav time: 23.0, total reward: 34.22,V_MeanSquareError:0.9595,times:46
2023-05-14 00:02:47,854, INFO:OurMulti Has succes Sum_MeanSquareError:0.9595, nav_time: 23.0
2023-05-14 00:03:03,109, INFO: TRAIN OurMulti in episode 3412 has success rate: 1.00, collision rate: 0.00, nav time: 25.0, total reward: 35.152,V_MeanSquareError:0.7895,times:50
2023-05-14 00:03:03,110, INFO:OurMulti Has succes Sum_MeanSquareError:0.7895, nav_time: 25.0
2023-05-14 00:03:24,979, INFO: TRAIN OurMulti in episode 3413 has success rate: 0.00, collision rate: 1.00, nav time: 8.5, total reward: 20.481,V_MeanSquareError:1.0519,times:17
2023-05-14 00:03:38,176, INFO: TRAIN OurMulti in episode 3414 has success rate: 1.00, collision rate: 0.00, nav time: 24.5, total reward: 35.985,V_MeanSquareError:0.8072,times:49
2023-05-14 00:03:38,177, INFO:OurMulti Has succes Sum_MeanSquareError:0.8072, nav_time: 24.5
2023-05-14 00:03:57,898, INFO: TRAIN OurMulti in episode 3415 has success rate: 1.00, collision rate: 0.00, nav time: 23.5, total reward: 38.22,V_MeanSquareError:0.8326,times:47
2023-05-14 00:03:57,899, INFO:OurMulti Has succes Sum_MeanSquareError:0.8326, nav_time: 23.5
2023-05-14 00:04:16,674, INFO: TRAIN OurMulti in episode 3416 has success rate: 1.00, collision rate: 0.00, nav time: 23.5, total reward: 37.59,V_MeanSquareError:0.8038,times:47
2023-05-14 00:04:16,675, INFO:OurMulti Has succes Sum_MeanSquareError:0.8038, nav_time: 23.5
2023-05-14 00:04:35,194, INFO: TRAIN OurMulti in episode 3417 has success rate: 1.00, collision rate: 0.00, nav time: 24.0, total reward: 36.315,V_MeanSquareError:1.1178,times:48
2023-05-14 00:04:35,195, INFO:OurMulti Has succes Sum_MeanSquareError:1.1178, nav_time: 24.0
2023-05-14 00:04:54,363, INFO: TRAIN OurMulti in episode 3418 has success rate: 1.00, collision rate: 0.00, nav time: 22.5, total reward: 35.536,V_MeanSquareError:0.6342,times:45
2023-05-14 00:04:54,364, INFO:OurMulti Has succes Sum_MeanSquareError:0.6342, nav_time: 22.5
2023-05-14 00:05:11,763, INFO: TRAIN OurMulti in episode 3419 has success rate: 1.00, collision rate: 0.00, nav time: 23.0, total reward: 34.914,V_MeanSquareError:0.9378,times:46
2023-05-14 00:05:11,764, INFO:OurMulti Has succes Sum_MeanSquareError:0.9378, nav_time: 23.0
2023-05-14 00:05:29,432, INFO: TRAIN OurMulti in episode 3420 has success rate: 1.00, collision rate: 0.00, nav time: 23.5, total reward: 37.153,V_MeanSquareError:0.6764,times:47
2023-05-14 00:05:29,433, INFO:OurMulti Has succes Sum_MeanSquareError:0.6764, nav_time: 23.5
2023-05-14 00:05:46,803, INFO: TRAIN OurMulti in episode 3421 has success rate: 1.00, collision rate: 0.00, nav time: 23.5, total reward: 38.834,V_MeanSquareError:1.1235,times:47
2023-05-14 00:05:46,804, INFO:OurMulti Has succes Sum_MeanSquareError:1.1235, nav_time: 23.5
2023-05-14 00:06:04,868, INFO: TRAIN OurMulti in episode 3422 has success rate: 1.00, collision rate: 0.00, nav time: 25.0, total reward: 34.097,V_MeanSquareError:1.0953,times:50
2023-05-14 00:06:04,869, INFO:OurMulti Has succes Sum_MeanSquareError:1.0953, nav_time: 25.0
2023-05-14 00:06:20,406, INFO: TRAIN OurMulti in episode 3423 has success rate: 1.00, collision rate: 0.00, nav time: 23.0, total reward: 32.894,V_MeanSquareError:0.9812,times:46
2023-05-14 00:06:20,407, INFO:OurMulti Has succes Sum_MeanSquareError:0.9812, nav_time: 23.0
2023-05-14 00:06:40,837, INFO: TRAIN OurMulti in episode 3424 has success rate: 1.00, collision rate: 0.00, nav time: 22.5, total reward: 37.477,V_MeanSquareError:0.8461,times:45
2023-05-14 00:06:40,838, INFO:OurMulti Has succes Sum_MeanSquareError:0.8461, nav_time: 22.5
2023-05-14 00:06:58,108, INFO: TRAIN OurMulti in episode 3425 has success rate: 0.00, collision rate: 1.00, nav time: 15.5, total reward: 16.901,V_MeanSquareError:1.2464,times:31
2023-05-14 00:07:14,513, INFO: TRAIN OurMulti in episode 3426 has success rate: 0.00, collision rate: 1.00, nav time: 10.5, total reward: 12.415,V_MeanSquareError:1.1765,times:21
2023-05-14 00:07:33,126, INFO: TRAIN OurMulti in episode 3427 has success rate: 1.00, collision rate: 0.00, nav time: 23.0, total reward: 37.849,V_MeanSquareError:1.1129,times:46
2023-05-14 00:07:33,127, INFO:OurMulti Has succes Sum_MeanSquareError:1.1129, nav_time: 23.0
2023-05-14 00:07:50,416, INFO: TRAIN OurMulti in episode 3428 has success rate: 1.00, collision rate: 0.00, nav time: 24.0, total reward: 37.059,V_MeanSquareError:0.9362,times:48
2023-05-14 00:07:50,417, INFO:OurMulti Has succes Sum_MeanSquareError:0.9362, nav_time: 24.0
2023-05-14 00:08:07,947, INFO: TRAIN OurMulti in episode 3429 has success rate: 1.00, collision rate: 0.00, nav time: 22.5, total reward: 38.024,V_MeanSquareError:0.9203,times:45
2023-05-14 00:08:07,948, INFO:OurMulti Has succes Sum_MeanSquareError:0.9203, nav_time: 22.5
2023-05-14 00:08:26,573, INFO: TRAIN OurMulti in episode 3430 has success rate: 1.00, collision rate: 0.00, nav time: 23.0, total reward: 37.099,V_MeanSquareError:0.7092,times:46
2023-05-14 00:08:26,574, INFO:OurMulti Has succes Sum_MeanSquareError:0.7092, nav_time: 23.0
2023-05-14 00:08:48,570, INFO: TRAIN OurMulti in episode 3431 has success rate: 0.00, collision rate: 1.00, nav time: 11.5, total reward: 20.433,V_MeanSquareError:1.0736,times:23
2023-05-14 00:09:04,317, INFO: TRAIN OurMulti in episode 3432 has success rate: 0.00, collision rate: 1.00, nav time: 9.5, total reward: 17.191,V_MeanSquareError:1.0419,times:19
2023-05-14 00:09:19,672, INFO: TRAIN OurMulti in episode 3433 has success rate: 0.00, collision rate: 1.00, nav time: 8.0, total reward: 14.106,V_MeanSquareError:0.933,times:16
2023-05-14 00:09:39,121, INFO: TRAIN OurMulti in episode 3434 has success rate: 1.00, collision rate: 0.00, nav time: 24.5, total reward: 37.493,V_MeanSquareError:1.1371,times:49
2023-05-14 00:09:39,122, INFO:OurMulti Has succes Sum_MeanSquareError:1.1371, nav_time: 24.5
2023-05-14 00:09:55,471, INFO: TRAIN OurMulti in episode 3435 has success rate: 1.00, collision rate: 0.00, nav time: 24.0, total reward: 32.893,V_MeanSquareError:0.8392,times:48
2023-05-14 00:09:55,472, INFO:OurMulti Has succes Sum_MeanSquareError:0.8392, nav_time: 24.0
2023-05-14 00:10:14,517, INFO: TRAIN OurMulti in episode 3436 has success rate: 1.00, collision rate: 0.00, nav time: 22.5, total reward: 35.121,V_MeanSquareError:0.6653,times:45
2023-05-14 00:10:14,518, INFO:OurMulti Has succes Sum_MeanSquareError:0.6653, nav_time: 22.5
2023-05-14 00:10:36,889, INFO: TRAIN OurMulti in episode 3437 has success rate: 1.00, collision rate: 0.00, nav time: 23.5, total reward: 38.801,V_MeanSquareError:1.1038,times:47
2023-05-14 00:10:36,890, INFO:OurMulti Has succes Sum_MeanSquareError:1.1038, nav_time: 23.5
2023-05-14 00:10:49,952, INFO: TRAIN OurMulti in episode 3438 has success rate: 1.00, collision rate: 0.00, nav time: 22.5, total reward: 35.703,V_MeanSquareError:1.009,times:45
2023-05-14 00:10:49,953, INFO:OurMulti Has succes Sum_MeanSquareError:1.009, nav_time: 22.5
2023-05-14 00:11:11,601, INFO: TRAIN OurMulti in episode 3439 has success rate: 1.00, collision rate: 0.00, nav time: 24.0, total reward: 38.424,V_MeanSquareError:0.689,times:48
2023-05-14 00:11:11,602, INFO:OurMulti Has succes Sum_MeanSquareError:0.689, nav_time: 24.0
2023-05-14 00:11:28,129, INFO: TRAIN OurMulti in episode 3440 has success rate: 1.00, collision rate: 0.00, nav time: 23.0, total reward: 33.138,V_MeanSquareError:1.0658,times:46
2023-05-14 00:11:28,130, INFO:OurMulti Has succes Sum_MeanSquareError:1.0658, nav_time: 23.0
2023-05-14 00:11:43,653, INFO: TRAIN OurMulti in episode 3441 has success rate: 1.00, collision rate: 0.00, nav time: 22.5, total reward: 32.984,V_MeanSquareError:0.9168,times:45
2023-05-14 00:11:43,654, INFO:OurMulti Has succes Sum_MeanSquareError:0.9168, nav_time: 22.5
2023-05-14 00:12:05,649, INFO: TRAIN OurMulti in episode 3442 has success rate: 1.00, collision rate: 0.00, nav time: 22.5, total reward: 33.364,V_MeanSquareError:0.7354,times:45
2023-05-14 00:12:05,650, INFO:OurMulti Has succes Sum_MeanSquareError:0.7354, nav_time: 22.5
2023-05-14 00:12:20,415, INFO: TRAIN OurMulti in episode 3443 has success rate: 1.00, collision rate: 0.00, nav time: 22.5, total reward: 32.883,V_MeanSquareError:1.0043,times:45
2023-05-14 00:12:20,416, INFO:OurMulti Has succes Sum_MeanSquareError:1.0043, nav_time: 22.5
2023-05-14 00:12:38,517, INFO: TRAIN OurMulti in episode 3444 has success rate: 1.00, collision rate: 0.00, nav time: 24.5, total reward: 38.824,V_MeanSquareError:0.9793,times:49
2023-05-14 00:12:38,518, INFO:OurMulti Has succes Sum_MeanSquareError:0.9793, nav_time: 24.5
2023-05-14 00:12:55,256, INFO: TRAIN OurMulti in episode 3445 has success rate: 1.00, collision rate: 0.00, nav time: 24.0, total reward: 38.322,V_MeanSquareError:1.0378,times:48
2023-05-14 00:12:55,257, INFO:OurMulti Has succes Sum_MeanSquareError:1.0378, nav_time: 24.0
2023-05-14 00:13:14,163, INFO: TRAIN OurMulti in episode 3446 has success rate: 1.00, collision rate: 0.00, nav time: 25.0, total reward: 34.881,V_MeanSquareError:0.9197,times:50
2023-05-14 00:13:14,164, INFO:OurMulti Has succes Sum_MeanSquareError:0.9197, nav_time: 25.0
2023-05-14 00:13:36,669, INFO: TRAIN OurMulti in episode 3447 has success rate: 1.00, collision rate: 0.00, nav time: 22.5, total reward: 38.779,V_MeanSquareError:0.9951,times:45
2023-05-14 00:13:36,670, INFO:OurMulti Has succes Sum_MeanSquareError:0.9951, nav_time: 22.5
2023-05-14 00:13:54,100, INFO: TRAIN OurMulti in episode 3448 has success rate: 0.00, collision rate: 1.00, nav time: 16.0, total reward: 13.054,V_MeanSquareError:1.0005,times:32
2023-05-14 00:14:07,207, INFO: TRAIN OurMulti in episode 3449 has success rate: 1.00, collision rate: 0.00, nav time: 24.0, total reward: 33.428,V_MeanSquareError:0.6483,times:48
2023-05-14 00:14:07,208, INFO:OurMulti Has succes Sum_MeanSquareError:0.6483, nav_time: 24.0
2023-05-14 00:14:26,060, INFO: TRAIN OurMulti in episode 3450 has success rate: 1.00, collision rate: 0.00, nav time: 22.5, total reward: 37.203,V_MeanSquareError:1.1485,times:45
2023-05-14 00:14:26,061, INFO:OurMulti Has succes Sum_MeanSquareError:1.1485, nav_time: 22.5
2023-05-14 00:14:44,147, INFO: TRAIN OurMulti in episode 3451 has success rate: 1.00, collision rate: 0.00, nav time: 23.0, total reward: 32.044,V_MeanSquareError:0.8796,times:46
2023-05-14 00:14:44,148, INFO:OurMulti Has succes Sum_MeanSquareError:0.8796, nav_time: 23.0
2023-05-14 00:15:06,338, INFO: TRAIN OurMulti in episode 3452 has success rate: 1.00, collision rate: 0.00, nav time: 23.0, total reward: 32.773,V_MeanSquareError:0.8143,times:46
2023-05-14 00:15:06,339, INFO:OurMulti Has succes Sum_MeanSquareError:0.8143, nav_time: 23.0
2023-05-14 00:15:20,567, INFO: TRAIN OurMulti in episode 3453 has success rate: 1.00, collision rate: 0.00, nav time: 24.0, total reward: 32.601,V_MeanSquareError:0.7424,times:48
2023-05-14 00:15:20,568, INFO:OurMulti Has succes Sum_MeanSquareError:0.7424, nav_time: 24.0
2023-05-14 00:15:40,547, INFO: TRAIN OurMulti in episode 3454 has success rate: 1.00, collision rate: 0.00, nav time: 22.5, total reward: 37.64,V_MeanSquareError:0.8435,times:45
2023-05-14 00:15:40,548, INFO:OurMulti Has succes Sum_MeanSquareError:0.8435, nav_time: 22.5
2023-05-14 00:15:58,920, INFO: TRAIN OurMulti in episode 3455 has success rate: 1.00, collision rate: 0.00, nav time: 23.5, total reward: 33.446,V_MeanSquareError:0.6714,times:47
2023-05-14 00:15:58,921, INFO:OurMulti Has succes Sum_MeanSquareError:0.6714, nav_time: 23.5
2023-05-14 00:16:17,730, INFO: TRAIN OurMulti in episode 3456 has success rate: 1.00, collision rate: 0.00, nav time: 22.5, total reward: 36.655,V_MeanSquareError:0.9022,times:45
2023-05-14 00:16:17,731, INFO:OurMulti Has succes Sum_MeanSquareError:0.9022, nav_time: 22.5
2023-05-14 00:16:35,851, INFO: TRAIN OurMulti in episode 3457 has success rate: 1.00, collision rate: 0.00, nav time: 22.5, total reward: 34.672,V_MeanSquareError:0.7433,times:45
2023-05-14 00:16:35,852, INFO:OurMulti Has succes Sum_MeanSquareError:0.7433, nav_time: 22.5
2023-05-14 00:16:51,005, INFO: TRAIN OurMulti in episode 3458 has success rate: 0.00, collision rate: 1.00, nav time: 9.0, total reward: 16.741,V_MeanSquareError:1.2396,times:18
2023-05-14 00:17:08,295, INFO: TRAIN OurMulti in episode 3459 has success rate: 0.00, collision rate: 1.00, nav time: 10.0, total reward: 21.278,V_MeanSquareError:1.0818,times:20
2023-05-14 00:17:27,937, INFO: TRAIN OurMulti in episode 3460 has success rate: 1.00, collision rate: 0.00, nav time: 23.0, total reward: 34.95,V_MeanSquareError:0.746,times:46
2023-05-14 00:17:27,938, INFO:OurMulti Has succes Sum_MeanSquareError:0.746, nav_time: 23.0
2023-05-14 00:17:47,730, INFO: TRAIN OurMulti in episode 3461 has success rate: 1.00, collision rate: 0.00, nav time: 24.0, total reward: 32.907,V_MeanSquareError:0.7273,times:48
2023-05-14 00:17:47,731, INFO:OurMulti Has succes Sum_MeanSquareError:0.7273, nav_time: 24.0
2023-05-14 00:18:03,383, INFO: TRAIN OurMulti in episode 3462 has success rate: 1.00, collision rate: 0.00, nav time: 22.5, total reward: 33.255,V_MeanSquareError:1.0098,times:45
2023-05-14 00:18:03,384, INFO:OurMulti Has succes Sum_MeanSquareError:1.0098, nav_time: 22.5
2023-05-14 00:18:20,507, INFO: TRAIN OurMulti in episode 3463 has success rate: 1.00, collision rate: 0.00, nav time: 24.0, total reward: 38.149,V_MeanSquareError:0.7744,times:48
2023-05-14 00:18:20,508, INFO:OurMulti Has succes Sum_MeanSquareError:0.7744, nav_time: 24.0
2023-05-14 00:18:40,350, INFO: TRAIN OurMulti in episode 3464 has success rate: 1.00, collision rate: 0.00, nav time: 22.5, total reward: 38.147,V_MeanSquareError:1.1324,times:45
2023-05-14 00:18:40,351, INFO:OurMulti Has succes Sum_MeanSquareError:1.1324, nav_time: 22.5
2023-05-14 00:18:55,576, INFO: TRAIN OurMulti in episode 3465 has success rate: 1.00, collision rate: 0.00, nav time: 24.0, total reward: 34.41,V_MeanSquareError:0.9417,times:48
2023-05-14 00:18:55,577, INFO:OurMulti Has succes Sum_MeanSquareError:0.9417, nav_time: 24.0
2023-05-14 00:19:18,642, INFO: TRAIN OurMulti in episode 3466 has success rate: 1.00, collision rate: 0.00, nav time: 23.0, total reward: 32.22,V_MeanSquareError:0.9483,times:46
2023-05-14 00:19:18,643, INFO:OurMulti Has succes Sum_MeanSquareError:0.9483, nav_time: 23.0
2023-05-14 00:19:34,165, INFO: TRAIN OurMulti in episode 3467 has success rate: 0.00, collision rate: 1.00, nav time: 14.0, total reward: 14.529,V_MeanSquareError:0.9502,times:28
2023-05-14 00:19:53,147, INFO: TRAIN OurMulti in episode 3468 has success rate: 1.00, collision rate: 0.00, nav time: 24.0, total reward: 32.249,V_MeanSquareError:0.9295,times:48
2023-05-14 00:19:53,148, INFO:OurMulti Has succes Sum_MeanSquareError:0.9295, nav_time: 24.0
2023-05-14 00:20:11,126, INFO: TRAIN OurMulti in episode 3469 has success rate: 1.00, collision rate: 0.00, nav time: 23.0, total reward: 35.946,V_MeanSquareError:0.9185,times:46
2023-05-14 00:20:11,127, INFO:OurMulti Has succes Sum_MeanSquareError:0.9185, nav_time: 23.0
2023-05-14 00:20:28,581, INFO: TRAIN OurMulti in episode 3470 has success rate: 1.00, collision rate: 0.00, nav time: 22.5, total reward: 32.264,V_MeanSquareError:0.9026,times:45
2023-05-14 00:20:28,582, INFO:OurMulti Has succes Sum_MeanSquareError:0.9026, nav_time: 22.5
2023-05-14 00:20:43,670, INFO: TRAIN OurMulti in episode 3471 has success rate: 1.00, collision rate: 0.00, nav time: 23.0, total reward: 35.754,V_MeanSquareError:1.0096,times:46
2023-05-14 00:20:43,671, INFO:OurMulti Has succes Sum_MeanSquareError:1.0096, nav_time: 23.0
2023-05-14 00:21:02,705, INFO: TRAIN OurMulti in episode 3472 has success rate: 1.00, collision rate: 0.00, nav time: 24.0, total reward: 36.5,V_MeanSquareError:0.6936,times:48
2023-05-14 00:21:02,706, INFO:OurMulti Has succes Sum_MeanSquareError:0.6936, nav_time: 24.0
2023-05-14 00:21:23,273, INFO: TRAIN OurMulti in episode 3473 has success rate: 1.00, collision rate: 0.00, nav time: 22.5, total reward: 35.404,V_MeanSquareError:1.1101,times:45
2023-05-14 00:21:23,274, INFO:OurMulti Has succes Sum_MeanSquareError:1.1101, nav_time: 22.5
2023-05-14 00:21:41,307, INFO: TRAIN OurMulti in episode 3474 has success rate: 1.00, collision rate: 0.00, nav time: 24.0, total reward: 36.705,V_MeanSquareError:1.0811,times:48
2023-05-14 00:21:41,308, INFO:OurMulti Has succes Sum_MeanSquareError:1.0811, nav_time: 24.0
2023-05-14 00:22:00,864, INFO: TRAIN OurMulti in episode 3475 has success rate: 1.00, collision rate: 0.00, nav time: 24.0, total reward: 38.512,V_MeanSquareError:1.0453,times:48
2023-05-14 00:22:00,865, INFO:OurMulti Has succes Sum_MeanSquareError:1.0453, nav_time: 24.0
2023-05-14 00:22:17,232, INFO: TRAIN OurMulti in episode 3476 has success rate: 0.00, collision rate: 1.00, nav time: 12.5, total reward: 23.442,V_MeanSquareError:1.0701,times:25
2023-05-14 00:22:36,044, INFO: TRAIN OurMulti in episode 3477 has success rate: 1.00, collision rate: 0.00, nav time: 22.5, total reward: 32.824,V_MeanSquareError:0.8019,times:45
2023-05-14 00:22:36,045, INFO:OurMulti Has succes Sum_MeanSquareError:0.8019, nav_time: 22.5
2023-05-14 00:22:54,314, INFO: TRAIN OurMulti in episode 3478 has success rate: 0.00, collision rate: 1.00, nav time: 9.0, total reward: 12.517,V_MeanSquareError:1.0696,times:18
2023-05-14 00:23:11,006, INFO: TRAIN OurMulti in episode 3479 has success rate: 1.00, collision rate: 0.00, nav time: 24.0, total reward: 33.457,V_MeanSquareError:0.9972,times:48
2023-05-14 00:23:11,007, INFO:OurMulti Has succes Sum_MeanSquareError:0.9972, nav_time: 24.0
2023-05-14 00:23:28,756, INFO: TRAIN OurMulti in episode 3480 has success rate: 1.00, collision rate: 0.00, nav time: 22.5, total reward: 38.04,V_MeanSquareError:1.1614,times:45
2023-05-14 00:23:28,757, INFO:OurMulti Has succes Sum_MeanSquareError:1.1614, nav_time: 22.5
2023-05-14 00:23:45,368, INFO: TRAIN OurMulti in episode 3481 has success rate: 1.00, collision rate: 0.00, nav time: 24.0, total reward: 36.789,V_MeanSquareError:0.7898,times:48
2023-05-14 00:23:45,369, INFO:OurMulti Has succes Sum_MeanSquareError:0.7898, nav_time: 24.0
2023-05-14 00:24:01,566, INFO: TRAIN OurMulti in episode 3482 has success rate: 1.00, collision rate: 0.00, nav time: 22.5, total reward: 33.889,V_MeanSquareError:0.789,times:45
2023-05-14 00:24:01,567, INFO:OurMulti Has succes Sum_MeanSquareError:0.789, nav_time: 22.5
